Time,Frequency reference,Output frequency,Output current,Output voltage,Output power,DC bus voltage,Output frequency after soft-start,Fault output,During Run,Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling fin temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature,Casing temperature,Power loss,Temperature,
,,,,,,,,,,,,,,,,,,,,
 11:10:42.435,20,20,9.79,162.4,0.2,600,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.187,55.42805,3815.505565
 11:10:42.581,20,20,9.7,162.9,0.5,600,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.4675,55.470125,3803.55914
 11:10:42.717,20,20,8.38,155.1,0,607,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0,55.4,3823.490686
 11:10:42.856,20,20,8.98,155.6,0.1,603,20,0,1,399,50,240,37,20,-17.4,46,55.4,0.0935,55.414025,3819.496039
 11:10:43.007,20,20,8.84,155.2,0.4,597,20,0,1,399,50,240,37,20,-17.4,46,55.4,0.374,55.4561,3807.53712
 11:10:43.177,20,20,8.78,155.2,0,603,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0,55.4,3823.490686
 11:10:43.358,20,20,8.41,151.7,0,603,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0,55.6,3766.918927
 11:10:43.539,20,20,8.43,155,-0.5,608,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,-0.4675,55.529875,3786.65847
 11:10:43.693,20,20,8.82,155.2,0.7,599,20,0,1,400,50,240,37,20,-17.4,46,55.6,0.6545,55.698175,3739.45632
 11:10:43.836,20,20,8.08,152.1,0,606,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0,55.6,3766.918927
 11:10:43.982,20,20,8.8,155.9,1.1,600,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,1.0285,55.754275,3723.853388
 11:10:44.128,20,20,8.37,158.5,0.5,606,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0.4675,55.670125,3747.282285
 11:10:44.276,20,20,9.26,159,0.9,600,20,0,1,399,50,240,37,20,-17.4,46,55.6,0.8415,55.726225,3731.646699
 11:10:44.425,20,20,8.44,157.1,0.7,608,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.6545,55.698175,3739.45632
 11:10:44.574,20,20,9.27,160.9,0.7,603,20,0,1,399,50,240,37,20,-17.4,46,55.6,0.6545,55.698175,3739.45632
 11:10:44.723,20,20,8.49,157.1,0.7,608,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.6545,55.698175,3739.45632
 11:10:44.875,20,20,9.07,159,0.8,602,20,0,1,399,50,240,37,20,-17.4,46,55.6,0.748,55.7122,3735.549469
 11:10:45.030,20,20,8.47,159.5,0.7,607,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.6545,55.698175,3739.45632
 11:10:45.184,20,20,8.5,154.6,0.8,602,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,0.748,55.6122,3763.495263
 11:10:45.339,20,20,8.1,153.2,-0.1,608,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,-0.0935,55.485975,3799.068529
 11:10:45.499,20,20,8.4,155.2,0.2,601,20,0,1,399,50,240,37,20,-17.4,46,55.5,0.187,55.52805,3787.173569
 11:10:45.659,20,20,8.76,156,-0.2,606,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,-0.187,55.47195,3803.041812
 11:10:45.823,20,20,8.4,155.9,0.1,611,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,0.0935,55.514025,3791.134412
 11:10:45.983,20,20,8.69,155.2,0.9,603,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,0.8415,55.626225,3759.563296
 11:10:46.149,20,20,8.43,154.6,-0.1,607,20,0,1,399,49.8,240,37,20,-17.4,46,55.4,-0.0935,55.385975,3827.489511
 11:10:46.314,20,20,8.34,154.4,-0.5,612,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,-0.4675,55.329875,3843.526678
 11:10:46.477,20,20,8.83,157.1,0.9,604,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.8415,55.526225,3787.688739
 11:10:46.646,20,20,8.22,153.9,-0.1,608,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,-0.0935,55.385975,3827.489511
 11:10:46.811,20,20,8.4,154.5,-0.5,613,20,0,1,399,50,240,37,20,-17.4,46,55.4,-0.4675,55.329875,3843.526678
 11:10:46.979,20,20,8.78,156.6,0.9,604,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.8415,55.526225,3787.688739
 11:10:47.150,20,20,8.4,155.4,0.1,607,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.0935,55.414025,3819.496039
 11:10:47.320,20,20,8.62,157,0.3,612,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.2805,55.442075,3811.51926
 11:10:47.490,20,20,8.3,154.2,0.2,604,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.187,55.42805,3815.505565
 11:10:47.663,20,20,8.63,155.6,-0.7,606,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,-0.6545,55.301825,3851.570442
 11:10:47.836,20,20,8.2,154,0.4,607,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,0.374,55.5561,3779.264294
 11:10:48.012,20,20,8.57,155.2,-0.3,611,20,0,1,399,50,240,37,20,-17.4,46,55.5,-0.2805,55.457925,3807.019251
 11:10:48.192,20,20,8,153.4,0,601,20,0,1,399,50,240,37,20,-17.4,46,55.6,0,55.6,3766.918927
 11:10:48.367,20,20,8.37,157.6,-0.2,603,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:10:48.547,20,20,8.48,155,0.1,604,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.0935,55.614025,3762.983384
 11:10:48.727,20,20,9.04,158.7,1.2,608,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,1.122,55.7683,3719.962838
 11:10:48.908,20,20,8.58,155.6,-0.4,610,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.374,55.5439,3782.702303
 11:10:49.090,20,20,7.91,152.2,-0.1,601,20,0,1,400,49.8,240,37,20,-17.4,46,55.5,-0.0935,55.485975,3799.068529
 11:10:49.275,20,20,8.47,161.1,0.3,604,20,0,1,400,49.9,240,37,20,-17.4,46,55.5,0.2805,55.542075,3783.216864
 11:10:49.458,20,20,8.39,155.1,-0.1,604,20,0,1,400,50,240,37,20,-17.4,46,55.5,-0.0935,55.485975,3799.068529
 11:10:49.643,20,20,8.68,155.4,0.5,604,20,0,1,399,50,240,37,20,-17.4,46,55.5,0.4675,55.570125,3775.315852
 11:10:49.829,20,20,9.3,158.4,1.5,605,20,0,1,399,50,240,37,20,-17.4,46,55.5,1.4025,55.710375,3736.057616
 11:10:50.014,20,20,9.22,157.5,0.3,608,20,0,1,399,50,240,37,20,-17.4,46,55.6,0.2805,55.642075,3755.124628
 11:10:50.206,20,20,8.92,155.6,-0.4,606,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.374,55.5439,3782.702303
 11:10:50.393,20,20,8.21,153.1,-0.2,599,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:10:50.583,20,20,8.11,153.1,0.1,599,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.0935,55.614025,3762.983384
 11:10:50.775,20,20,8.48,160.6,0.4,600,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,0.374,55.5561,3779.264294
 11:10:50.966,20,20,8.52,155,-0.6,600,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,-0.561,55.41585,3818.976543
 11:10:51.161,20,20,8.53,154.2,-0.6,599,20,0,1,399,49.9,240,37,20,-17.4,46,55.5,-0.561,55.41585,3818.976543
 11:10:51.354,20,20,8.76,155,-0.1,599,20,0,1,400,49.9,240,37,20,-17.4,46,55.5,-0.0935,55.485975,3799.068529
 11:10:51.550,20,20,9.06,156,0.3,598,20,0,1,400,49.8,240,37,20,-17.4,46,55.5,0.2805,55.542075,3783.216864
 11:10:51.748,20,20,9.16,156,0.4,598,20,0,1,400,49.8,240,37,20,-17.4,46,55.5,0.374,55.5561,3779.264294
 11:10:51.944,20,20,9.23,155.8,0.5,598,20,0,1,400,49.9,240,37,20,-17.4,46,55.4,0.4675,55.470125,3803.55914
 11:10:52.145,20,20,9.27,155.9,0.7,596,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.6545,55.498175,3795.615645
 11:10:52.344,20,20,9.44,155.8,0.8,596,20,0,1,399,50,240,37,20,-17.4,46,55.4,0.748,55.5122,3791.65012
 11:10:52.544,20,20,9.49,155.9,0.7,596,20,0,1,399,49.9,240,37,20,-17.4,46,55.4,0.6545,55.498175,3795.615645
 11:10:52.746,20,20,9.33,156.2,0.6,595,20,0,1,399,50,240,37,20,-17.4,46,55.4,0.561,55.48415,3799.585317
 11:10:52.951,20,20,9.22,155.6,0.4,594,20,0,1,399,50,240,37,20,-17.4,46,55.4,0.374,55.4561,3807.53712
 11:10:53.158,20,20,9.05,154.8,-0.2,594,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:10:53.362,20,20,8.8,153.8,-0.9,594,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.8415,55.473775,3802.524554
 11:10:53.569,20,20,8.77,159.7,0.1,596,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.0935,55.614025,3762.983384
 11:10:53.778,20,20,8.76,155.9,0.4,594,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.374,55.6561,3751.201407
 11:10:53.989,20,20,8.55,150.7,-0.2,592,20,0,1,399,49.8,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:10:54.200,20,20,9.41,155.4,0,590,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0,55.6,3766.918927
 11:10:54.415,20,20,10.26,157.2,0.5,595,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0.4675,55.670125,3747.282285
 11:10:54.629,20,20,10.27,158.3,1.9,592,20,0,1,400,49.8,240,37,20,-17.4,46,55.6,1.7765,55.866475,3692.842563
 11:10:54.844,20,20,9.89,156,0.8,591,20,0,1,400,49.9,240,37,20,-17.4,46,55.5,0.748,55.6122,3763.495263
 11:10:55.061,20,20,9.08,153.6,-0.5,589,20,0,1,400,49.9,240,37,20,-17.4,46,55.5,-0.4675,55.429875,3814.986612
 11:10:55.277,20,20,9.16,154.8,0.3,591,20,0,1,400,50,240,37,20,-17.4,46,55.6,0.2805,55.642075,3755.124628
 11:10:55.495,20,20,9.08,154.8,-0.2,589,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:10:55.718,20,20,10.69,160.7,0.9,590,20,0,1,399,50,240,37,20,-17.4,46,55.6,0.8415,55.726225,3731.646699
 11:10:55.939,20,20,10.06,156.7,1.4,587,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,1.309,55.79635,3712.193929
 11:10:56.166,20,20,9.03,154.3,-0.4,591,20,0,1,399,49.9,240,37,20,-17.4,46,55,-0.374,54.9439,3955.700971
 11:10:56.392,20,20,9.16,153,-0.3,588,20,0,1,399,49.9,240,37,20,-17.4,46,55,-0.2805,54.957925,3951.568195
 11:10:56.616,20,20,11.03,164.1,0.5,589,20,0,1,399,49.9,240,37,20,-17.4,46,55,0.4675,55.070125,3918.661048
 11:10:56.844,20,20,10.13,156.6,0.8,585,20,0,1,399,49.8,240,37,20,-17.4,46,55.4,0.748,55.5122,3791.65012
 11:10:57.072,20,20,8.99,160.8,0,590,20,0,1,400,49.8,240,37,20,-17.4,46,55.4,0,55.4,3823.490686
 11:10:57.299,20,20,9.78,155.8,0.1,588,20,0,1,400,49.9,240,37,20,-17.4,46,55.7,0.0935,55.714025,3735.041391
 11:10:57.525,20,20,10.45,158.8,1.6,587,20,0,1,400,49.9,240,37,20,-17.4,46,55.7,1.496,55.9244,3676.933955
 11:10:57.753,20,20,9.73,154.4,-0.1,584,20,0,1,400,49.9,240,37,20,-17.4,46,55.7,-0.0935,55.685975,3742.858116
 11:10:57.982,20,20,8.85,151,-0.2,588,20,0,1,399,50,240,37,20,-17.4,46,55.7,-0.187,55.67195,3746.772611
 11:10:58.216,20,20,10.88,163.7,0.6,587,20,0,1,399,49.9,240,37,20,-17.4,46,55.7,0.561,55.78415,3715.570924
 11:10:58.452,20,20,9.43,154.5,0,587,20,0,1,399,50,240,37,20,-17.4,46,55.7,0,55.7,3738.947711
 11:10:58.687,20,20,8.84,150.6,-0.4,587,20,0,1,399,49.9,240,37,20,-17.4,46,55.7,-0.374,55.6439,3754.613888
 11:10:58.924,20,20,10.68,160.2,1.5,585,20,0,1,399,49.9,240,37,20,-17.4,46,55.7,1.4025,55.910375,3680.779502
 11:10:59.163,20,20,9.27,154.4,-0.8,587,20,0,1,399,49.9,240,37,20,-17.4,46,55.7,-0.748,55.5878,3770.345706
 11:10:59.402,20,20,10.53,157.4,-0.3,586,20,0,1,399,49.8,240,37,20,-17.4,46,55.7,-0.2805,55.657925,3750.6912
 11:10:59.641,20,20,10.12,156.4,1.2,583,20,0,1,399,49.9,240,37,20,-17.4,46,55.7,1.122,55.8683,3692.340294
 11:10:59.881,20,20,9.18,151.2,-0.1,590,20,0,1,399,49.8,240,37,20,-17.4,46,55.7,-0.0935,55.685975,3742.858116
 11:11:00.127,20,20,10.48,158,1.9,584,20,0,1,400,49.9,240,37,20,-17.4,46,55.7,1.7765,55.966475,3665.421401
 11:11:00.370,20,20,9.43,163,0.2,590,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0.187,55.62805,3759.051952
 11:11:00.614,20,20,11.11,163,0.4,588,20,0,1,400,50,240,37,20,-17.4,46,55.6,0.374,55.6561,3751.201407
 11:11:00.862,20,20,9.21,154.2,-0.9,588,20,0,1,400,50,240,37,20,-17.4,46,55.6,-0.8415,55.473775,3802.524554
 11:11:01.112,20,20,11.14,159,0,585,20,0,1,399,50,240,37,20,-17.4,46,55.6,0,55.6,3766.918927
 11:11:01.362,20,20,9.31,153.6,-0.9,588,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.8415,55.473775,3802.524554
 11:11:01.615,20,20,11.23,163.9,0.6,585,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.561,55.68415,3743.367257
 11:11:01.867,20,20,9.21,154.7,-0.4,591,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.374,55.5439,3782.702303
 11:11:02.120,20,20,11.27,161.5,1.1,584,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,1.0285,55.754275,3723.853388
 11:11:02.373,20,20,9.37,161.7,0.4,589,20,0,1,399,49.8,240,37,20,-17.4,46,55.6,0.374,55.6561,3751.201407
 11:11:02.626,20,20,10.64,158.5,1.7,584,20,0,1,399,49.8,240,37,20,-17.4,46,55.6,1.5895,55.838425,3700.570975
 11:11:02.879,20,20,9.26,153.2,0.1,589,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0.0935,55.614025,3762.983384
 11:11:03.135,20,20,10.21,157,1.9,583,20,0,1,400,50,240,37,20,-17.4,46,55.6,1.7765,55.866475,3692.842563
 11:11:03.393,20,20,9.53,153.9,-0.2,589,20,0,1,400,50,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:11:03.653,20,20,9.51,154.7,0,588,20,0,1,399,50,240,37,20,-17.4,46,55.6,0,55.6,3766.918927
 11:11:03.911,20,20,10.91,159.4,-0.2,585,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:11:04.178,20,20,9.15,154,0.2,591,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.187,55.62805,3759.051952
 11:11:04.441,20,20,10.05,156.2,1.3,584,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,1.2155,55.782325,3716.076353
 11:11:04.703,20,20,10.39,157.5,-0.2,588,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:11:04.967,20,20,8.93,155.8,-0.2,593,20,0,1,399,49.8,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:11:05.232,20,20,10.18,157,1.9,587,20,0,1,400,49.8,240,37,20,-17.4,46,55.6,1.7765,55.866475,3692.842563
 11:11:05.500,20,20,9.91,156.3,0.2,591,20,0,1,400,50,240,37,20,-17.4,46,55.6,0.187,55.62805,3759.051952
 11:11:05.767,20,20,8.98,155.8,-0.1,596,20,0,1,400,50,240,37,20,-17.4,46,55.6,-0.0935,55.585975,3770.858586
 11:11:06.035,20,20,9.92,156.3,1.7,587,20,0,1,399,49.9,240,37,20,-17.4,46,55,1.5895,55.238425,3869.813436
 11:11:06.307,20,20,10.47,157.9,-0.8,591,20,0,1,399,49.9,240,37,20,-17.4,46,55,-0.748,54.8878,3972.275343
 11:11:06.578,20,20,8.93,154.5,0.2,594,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.187,55.62805,3759.051952
 11:11:06.854,20,20,9.04,154.9,-0.1,596,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.0935,55.585975,3770.858586
 11:11:07.127,20,20,10.06,157.4,1.7,589,20,0,1,399,49.8,240,37,20,-17.4,46,55.6,1.5895,55.838425,3700.570975
 11:11:07.401,20,20,9.66,156.1,0.1,595,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0.0935,55.614025,3762.983384
 11:11:07.675,20,20,8.63,160.1,0.5,597,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,0.4675,55.670125,3747.282285
 11:11:07.949,20,20,9.17,155.2,0.3,596,20,0,1,400,50,240,37,20,-17.4,46,55.6,0.2805,55.642075,3755.124628
 11:11:08.224,20,20,9.96,157.9,1.4,594,20,0,1,400,50,240,37,20,-17.4,46,55.6,1.309,55.79635,3712.193929
 11:11:08.505,20,20,9.75,157,-0.5,595,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.4675,55.529875,3786.65847
 11:11:08.786,20,20,8.27,151.6,-0.2,600,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:11:09.066,20,20,8.56,154.6,-0.1,602,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.0935,55.585975,3770.858586
 11:11:09.345,20,20,9.04,155.7,0.3,593,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.2805,55.642075,3755.124628
 11:11:09.632,20,20,9.34,155.7,1.4,597,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,1.309,55.79635,3712.193929
 11:11:09.914,20,20,9.99,161.4,0,599,20,0,1,399,49.8,240,37,20,-17.4,46,55.6,0,55.6,3766.918927
 11:11:10.200,20,20,9.16,156,0.2,602,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.187,55.62805,3759.051952
 11:11:10.489,20,20,8.31,152.9,-0.2,603,20,0,1,399,49.9,240,37,20,-17.4,46,55,-0.187,54.97195,3947.439737
 11:11:10.775,20,20,8.42,160.2,0.6,605,20,0,1,400,49.9,240,37,20,-17.4,46,55,0.561,55.08415,3914.56697
 11:11:11.063,20,20,8.34,155.5,-0.2,607,20,0,1,400,50,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:11:11.353,20,20,8.44,154.9,-0.2,607,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.187,55.57195,3774.802366
 11:11:11.643,20,20,8.64,155.2,0.3,599,20,0,1,399,50,240,37,20,-17.4,46,55.6,0.2805,55.642075,3755.124628
 11:11:11.935,20,20,8.6,154.7,0.7,600,20,0,1,399,49.9,240,37,20,-17.4,46,54.6,0.6545,54.698175,4028.814592
 11:11:12.227,20,20,8.84,156.3,1,600,20,0,1,399,49.9,240,37,20,-17.4,46,54.6,0.935,54.74025,4016.200293
 11:11:12.520,20,20,9.21,162.5,0.5,603,20,0,1,399,49.9,240,37,20,-17.4,46,55.6,0.4675,55.670125,3747.282285
 11:11:12.815,20,20,9.13,160.9,0,604,20,0,1,399,49.8,240,37,20,-17.4,46,55.6,0,55.6,3766.918927
 11:11:13.112,20,20,9.07,156.7,-0.4,606,20,0,1,399,49.8,240,37,20,-17.4,46,55.6,-0.374,55.5439,3782.702303
 11:11:13.409,20,20,9,156,-0.5,606,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,-0.4675,55.529875,3786.65847
 11:11:13.705,20,20,8.84,155.8,-0.3,606,20,0,1,400,49.9,240,37,20,-17.4,46,55.6,-0.2805,55.557925,3778.75027
 11:11:14.006,20,20,8.9,156,-0.3,606,20,0,1,400,50,240,37,20,-17.4,46,55.6,-0.2805,55.557925,3778.75027
 11:11:14.306,20,20,8.84,155.7,-0.3,606,20,0,1,399,50,240,37,20,-17.4,46,55.6,-0.2805,55.557925,3778.75027
 11:11:14.609,20,20,8.76,155.5,-0.5,605,20,0,1,399,50,240,37,20,-17.4,46,55.7,-0.4675,55.629875,3758.540678
 11:11:14.909,20,20,8.8,155.8,-0.6,608,20,0,1,399,49.9,240,37,20,-17.4,46,55.7,-0.561,55.61585,3762.471574
 11:11:15.214,20,20,8.74,158.7,-0.2,605,20,0,1,399,50,240,37,20,-17.4,46,55.7,-0.187,55.67195,3746.772611
 11:11:15.519,20,20,8.81,161.5,0.3,605,20.01,0,1,399,49.9,240,37,20,-17.4,46,55.7,0.2805,55.742075,3727.24099
 11:11:15.825,30,20.99,8.12,160.5,0.2,601,21.19,0,1,399,49.9,240,37,20,-17.4,46,55.8,0.187,55.82805,3703.433618
 11:11:16.134,30,22.52,8.8,179.8,0.6,604,22.73,0,1,399,49.9,240,37,20,-17.4,46,55.8,0.561,55.88415,3687.980992
 11:11:16.442,30,24.08,8.22,185.7,0.5,604,24.28,0,1,400,49.9,240,37,20,-17.4,46,55.6,0.4675,55.670125,3747.282285
 11:11:16.752,30,25.62,8.38,198.8,0.3,580,25.82,0,1,399,50,240,37,20,-17.4,46,55.6,0.2805,55.642075,3755.124628
 11:11:17.064,30,27.19,8.1,209.6,0.6,594,27.39,0,1,400,50,240,37,20,-17.4,46,55.6,0.561,55.68415,3743.367257
 11:11:17.381,30,28.77,8.07,228.1,0.6,597,28.97,0,1,399,50,240,37,20,-17.4,46,55.6,0.561,55.68415,3743.367257
 11:11:17.695,30,29.99,7.9,228.4,0.4,601,30,0,1,399,50,240,37,20,-17.4,46,55.6,0.374,55.6561,3751.201407
 11:11:18.008,30,30,7.97,230.7,-0.7,599,30,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.6545,55.501825,3794.58322
 11:11:18.328,30,30,7.74,227,-0.1,596,30,0,1,399,49.9,240,37,20,-17.4,46,55.6,-0.0935,55.585975,3770.858586
 11:11:18.645,30,30,8.17,230.7,0.1,605,30,0,1,399,49.9,240,37,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:11:18.963,30,30,8.07,229.6,0.3,603,30,0,1,399,49.9,240,37,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:11:19.280,30,30,8.2,233.2,0.2,604,30,0,1,400,49.9,240,37,20,-17.4,46,54.9,0.187,54.92805,3960.376726
 11:11:19.599,30,30,7.7,228.8,0.1,602,30,0,1,400,49.9,240,37,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:11:19.920,30,30,8.07,235.5,0.5,601,30,0,1,400,50,240,37,20,-17.4,46,54.9,0.4675,54.970125,3947.976707
 11:11:20.245,30,30,8.21,230.6,0,609,30,0,1,399,50,240,37,20,-17.4,46,54.9,0,54.9,3968.665035
 11:11:20.566,30,30,8.01,229.7,0.3,607,30,0,1,399,50,240,37,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:11:20.891,30,30,7.86,229.9,0.5,605,30,0,1,399,49.9,240,37,20,-17.4,46,55,0.4675,55.070125,3918.661048
 11:11:21.216,30,30,8,235.6,0.4,602,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,0.374,54.8561,3981.671587
 11:11:21.541,30,30,8.08,231,-0.4,612,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:11:21.869,30,30,8.04,230.5,0,608,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,0,54.8,3998.354776
 11:11:22.201,30,30,7.71,229.1,0,608,30,0,1,400,49.8,240,37,20,-17.4,46,54.8,0,54.8,3998.354776
 11:11:22.530,30,30,7.75,228.1,-0.2,604,30,0,1,400,49.9,240,37,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:11:22.861,30,30,8.07,229.3,0.5,612,30,0,1,400,50,240,37,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:11:23.196,30,30,7.61,228.5,0,609,30,0,1,399,50,240,37,20,-17.4,46,54.9,0,54.9,3968.665035
 11:11:23.528,30,30,7.87,227.3,-0.2,605,30,0,1,399,50,240,37,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:11:23.864,30,30,8.07,230.2,0.4,613,30,0,1,399,50,240,37,20,-17.4,46,54.9,0.374,54.9561,3952.105727
 11:11:24.205,30,30,7.74,229.6,-0.3,607,30,0,1,399,49.9,240,37,20,-17.4,46,54.9,-0.2805,54.857925,3981.130033
 11:11:24.541,30,30,8.15,230.8,-0.4,616,30,0,1,399,49.9,240,37,20,-17.4,46,54.7,-0.374,54.6439,4045.145049
 11:11:24.876,30,30,8.12,230.3,-0.5,612,30,0,1,399,49.9,240,37,20,-17.4,46,54.7,-0.4675,54.629875,4049.375693
 11:11:25.220,30,30,8.13,237.3,0.6,606,30,0,1,399,49.9,240,37,20,-17.4,46,54.7,0.561,54.78415,4003.080949
 11:11:25.560,30,30,8.25,229.6,0.7,612,30,0,1,400,49.9,240,37,20,-17.4,46,54.8,0.6545,54.898175,3969.204893
 11:11:25.900,30,30,7.71,228.5,0,607,30,0,1,400,50,240,37,20,-17.4,46,54.8,0,54.8,3998.354776
 11:11:26.250,30,30,8.43,234.3,0.9,613,30,0,1,400,50,240,37,20,-17.4,46,54.8,0.8415,54.926225,3960.915457
 11:11:26.591,30,30,7.91,229.7,0.4,607,30,0,1,400,50,240,37,20,-17.4,46,54.7,0.374,54.7561,4011.45863
 11:11:26.936,30,30,8.02,229.7,-0.5,612,30,0,1,399,49.9,240,37,20,-17.4,46,54.7,-0.4675,54.629875,4049.375693
 11:11:27.284,30,30,8.17,236.3,0.6,607,30,0,1,399,50,240,37,20,-17.4,46,54.8,0.561,54.88415,3973.356115
 11:11:27.632,30,30,7.91,228,-0.4,602,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:11:27.979,30,30,8.22,230.9,-0.3,606,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:11:28.327,30,30,8.03,227.4,-0.2,601,30,0,1,400,49.9,240,37,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:11:28.675,30,30,8.22,230.7,-0.7,603,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,-0.6545,54.701825,4027.718736
 11:11:29.025,30,30,8.18,230.1,0.2,599,30,0,1,400,49.9,240,37,20,-17.4,46,54.8,0.187,54.82805,3990.004462
 11:11:29.376,30,30,8.22,230.6,-0.5,601,30,0,1,400,50,240,37,20,-17.4,46,54.7,-0.4675,54.629875,4049.375693
 11:11:29.729,30,30,7.96,228.1,-0.1,596,30,0,1,400,50,240,37,20,-17.4,46,54.7,-0.0935,54.685975,4032.479618
 11:11:30.084,30,30,8.21,234.8,0.3,599,30,0,1,400,50,240,37,20,-17.4,46,54.7,0.2805,54.742075,4015.654043
 11:11:30.443,30,30,8.37,230.9,0,603,30,0,1,399,50,240,37,20,-17.4,46,54.7,0,54.7,4028.266627
