Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature
 15:41:24.848,   48.17,   48.17,   87.56,  371.30,   45.50,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  954.00,   37.00,    2.23,  -11.50,   32.00
 15:41:26.171,   48.18,   48.17,   85.89,  371.30,   46.40,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  954.00,   37.00,    2.23,  -11.50,   32.00
 15:41:27.491,   48.18,   48.17,   83.24,  371.30,   41.20,  589.00,   48.18,  199.80,    0.00,  399.00,   49.90,  954.00,   37.00,    2.23,  -11.50,   32.00
 15:41:28.815,   48.18,   48.17,   82.67,  371.20,   45.10,  586.00,   48.18,  199.80,    0.00,  398.00,   49.90,  954.00,   37.00,    2.23,  -11.50,   32.00
 15:41:30.134,   48.16,   48.17,   82.05,  371.10,   46.40,  584.00,   48.17,  199.80,    0.00,  398.00,   50.00,  954.00,   37.00,    2.23,  -11.50,   32.00
 15:41:31.456,   48.18,   48.17,   86.68,  371.30,   45.60,  584.00,   48.18,  199.80,    0.00,  399.00,   50.00,  954.00,   37.00,    2.23,  -11.50,   32.00
 15:41:32.777,   48.16,   48.16,   86.33,  371.30,   45.40,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:34.099,   48.18,   48.17,   82.89,  371.20,   40.90,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:35.425,   48.16,   48.17,   82.05,  371.00,   45.40,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:36.747,   48.17,   48.16,   82.58,  371.20,   46.30,  583.00,   48.17,  199.80,    0.00,  398.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:38.072,   48.17,   48.17,   87.74,  371.30,   47.20,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:39.394,   48.17,   48.16,   83.82,  371.20,   42.80,  590.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:40.712,   48.17,   48.17,   83.60,  371.10,   42.70,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:42.035,   48.17,   48.16,   81.79,  371.10,   46.50,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:43.358,   48.18,   48.17,   84.12,  371.30,   45.20,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:44.679,   48.17,   48.17,   87.21,  371.30,   45.70,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:46.000,   48.18,   48.17,   83.73,  371.20,   44.30,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:47.320,   48.17,   48.17,   83.02,  371.10,   38.80,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:48.645,   48.17,   48.16,   82.45,  371.00,   45.50,  587.00,   48.16,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:49.976,   48.17,   48.17,   84.52,  371.20,   45.60,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:51.303,   48.17,   48.17,   86.90,  371.20,   45.80,  590.00,   48.17,  199.80,    0.00,  399.00,   49.80,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:52.627,   48.16,   48.16,   82.54,  371.10,   41.80,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:53.961,   48.17,   48.17,   82.36,  371.10,   45.40,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:55.286,   48.17,   48.17,   82.32,  371.20,   46.40,  585.00,   48.17,  199.80,    0.00,  398.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:56.612,   48.16,   48.16,   87.56,  371.20,   47.80,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:57.940,   48.17,   48.17,   83.55,  371.20,   43.60,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:41:59.265,   48.17,   48.17,   82.71,  371.10,   44.40,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:00.593,   48.17,   48.17,   83.42,  371.20,   46.10,  584.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:01.925,   48.18,   48.17,   86.37,  371.30,   46.00,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:03.248,   48.16,   48.16,   82.89,  371.10,   39.30,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:04.576,   48.17,   48.17,   81.92,  371.10,   46.30,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:05.900,   48.18,   48.18,   87.30,  371.30,   46.50,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:07.224,   48.17,   48.17,   83.68,  371.20,   43.40,  591.00,   48.17,  199.80,    0.00,  400.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:08.550,   48.17,   48.17,   82.45,  371.10,   44.80,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:09.877,   48.17,   48.17,   85.76,  371.30,   45.60,  583.00,   48.18,  199.80,    0.00,  398.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:11.205,   48.17,   48.17,   84.48,  371.20,   44.70,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:12.534,   48.16,   48.17,   82.89,  371.10,   45.70,  586.00,   48.16,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:13.866,   48.17,   48.17,   87.91,  371.30,   46.90,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:15.194,   48.17,   48.17,   83.55,  371.20,   40.70,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:16.532,   48.16,   48.17,   82.19,  371.20,   46.80,  584.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:17.859,   48.16,   48.16,   85.84,  371.20,   45.70,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:19.190,   48.17,   48.17,   82.80,  371.10,   44.60,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:20.515,   48.17,   48.17,   87.12,  371.40,   45.50,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:21.841,   48.16,   48.16,   83.99,  371.20,   41.90,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:23.167,   48.17,   48.17,   81.52,  371.10,   46.40,  585.00,   48.17,  199.80,    0.00,  397.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:24.496,   48.17,   48.17,   87.30,  371.20,   45.10,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:25.823,   48.16,   48.16,   83.86,  371.10,   43.60,  585.00,   48.17,  199.80,    0.00,  398.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:27.152,   48.18,   48.17,   84.96,  371.30,   45.30,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:28.482,   48.16,   48.16,   83.38,  371.10,   41.80,  590.00,   48.16,  199.80,    0.00,  400.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:29.817,   48.16,   48.16,   82.27,  371.10,   46.30,  584.00,   48.17,  199.80,    0.00,  398.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:31.147,   48.17,   48.17,   83.95,  371.20,   43.20,  589.00,   48.17,  199.80,    0.00,  400.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:32.481,   48.16,   48.16,   81.61,  371.20,   46.00,  583.00,   48.17,  199.80,    0.00,  398.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:33.811,   48.16,   48.16,   84.52,  371.10,   45.00,  591.00,   48.16,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:35.136,   48.17,   48.17,   81.74,  371.10,   45.30,  585.00,   48.16,  199.80,    0.00,  397.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:36.468,   48.16,   48.16,   87.25,  371.20,   46.30,  589.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:37.800,   48.17,   48.17,   82.76,  371.10,   45.60,  586.00,   48.16,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:39.127,   48.17,   48.17,   87.83,  371.20,   48.10,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:40.460,   48.16,   48.16,   83.29,  371.10,   43.40,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:41.789,   48.16,   48.16,   86.86,  371.30,   46.10,  585.00,   48.16,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:43.118,   48.16,   48.17,   83.60,  371.20,   39.60,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:44.447,   48.17,   48.17,   84.43,  371.20,   45.00,  583.00,   48.16,  199.80,    0.00,  398.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:45.777,   48.16,   48.17,   83.46,  371.20,   41.90,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:47.106,   48.17,   48.17,   83.60,  371.20,   45.80,  583.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:48.432,   48.17,   48.17,   83.64,  371.20,   42.90,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:49.760,   48.16,   48.16,   82.67,  371.10,   46.30,  584.00,   48.16,  199.80,    0.00,  398.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:51.085,   48.17,   48.17,   84.12,  371.20,   43.80,  590.00,   48.16,  199.80,    0.00,  399.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:52.413,   48.17,   48.16,   81.70,  371.10,   46.20,  586.00,   48.17,  199.80,    0.00,  398.00,   50.00,  955.00,   37.00,    2.23,  -11.50,   32.00
 15:42:53.746,   48.17,   48.16,   83.68,  371.20,   43.50,  590.00,   48.16,  199.80,    0.00,  400.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:42:55.078,   48.17,   48.16,   81.48,  371.10,   46.30,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:42:56.408,   48.16,   48.16,   84.83,  371.20,   45.00,  590.00,   48.16,  199.80,    0.00,  400.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:42:57.733,   48.17,   48.16,   81.22,  371.00,   46.30,  586.00,   48.16,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:42:59.061,   48.16,   48.16,   86.81,  371.20,   46.30,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:00.394,   48.16,   48.16,   82.27,  371.00,   45.10,  587.00,   48.16,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:01.727,   48.16,   48.16,   87.96,  371.20,   47.10,  589.00,   48.16,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:03.050,   48.16,   48.16,   83.64,  371.10,   41.20,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:04.384,   48.17,   48.16,   85.58,  371.20,   44.90,  583.00,   48.16,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:05.716,   48.17,   48.17,   83.46,  371.20,   40.40,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:07.043,   48.16,   48.16,   81.48,  371.10,   46.10,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:08.375,   48.16,   48.16,   86.02,  371.20,   45.40,  592.00,   48.16,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:09.711,   48.18,   48.17,   82.10,  371.10,   44.60,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:11.043,   48.16,   48.16,   87.47,  371.20,   46.10,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:12.375,   48.16,   48.16,   83.24,  371.10,   42.10,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:13.702,   48.17,   48.17,   81.92,  371.10,   46.70,  588.00,   48.16,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:15.033,   48.16,   48.16,   88.31,  371.20,   46.80,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:16.364,   48.16,   48.16,   83.33,  371.10,   40.20,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:17.690,   48.17,   48.17,   81.88,  371.10,   45.80,  584.00,   48.16,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:19.022,   48.16,   48.16,   87.87,  371.20,   46.60,  586.00,   48.16,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:20.350,   48.17,   48.17,   83.86,  371.20,   40.40,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:21.677,   48.16,   48.16,   81.61,  371.10,   46.80,  585.00,   48.17,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:23.012,   48.16,   48.16,   87.08,  371.20,   45.50,  589.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:24.345,   48.17,   48.16,   83.29,  371.10,   42.20,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:25.675,   48.16,   48.16,   83.11,  371.20,   46.30,  584.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:27.005,   48.16,   48.16,   85.89,  371.20,   45.70,  591.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:28.333,   48.16,   48.16,   82.98,  371.10,   44.10,  586.00,   48.16,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:29.662,   48.17,   48.16,   83.60,  371.20,   46.00,  583.00,   48.16,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:30.992,   48.16,   48.16,   84.96,  371.20,   45.30,  591.00,   48.16,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:32.328,   48.16,   48.16,   82.27,  371.00,   45.00,  586.00,   48.16,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:33.659,   48.17,   48.16,   86.77,  371.20,   45.30,  584.00,   48.16,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:34.994,   48.16,   48.16,   83.33,  371.10,   42.60,  590.00,   48.16,  199.80,    0.00,  400.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:36.327,   48.16,   48.16,   81.61,  371.10,   46.00,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:37.659,   48.16,   48.16,   87.12,  371.20,   46.20,  589.00,   48.16,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:38.990,   48.16,   48.16,   84.17,  371.10,   42.30,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:40.320,   48.18,   48.17,   82.98,  371.20,   45.70,  584.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:41.649,   48.16,   48.17,   84.83,  371.20,   44.70,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:42.977,   48.16,   48.16,   82.80,  371.10,   44.30,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:44.309,   48.16,   48.16,   86.99,  371.30,   45.10,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:45.641,   48.17,   48.17,   84.04,  371.20,   42.60,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:46.974,   48.17,   48.17,   81.88,  371.10,   45.70,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:48.302,   48.18,   48.17,   86.59,  371.30,   44.20,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:49.632,   48.16,   48.16,   83.55,  371.20,   42.70,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:50.964,   48.17,   48.17,   82.63,  371.10,   45.60,  586.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:52.297,   48.18,   48.17,   85.98,  371.30,   46.20,  584.00,   48.17,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:53.626,   48.17,   48.17,   84.57,  371.20,   44.90,  590.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:54.956,   48.17,   48.17,   83.02,  371.10,   44.40,  585.00,   48.16,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:56.285,   48.16,   48.16,   83.11,  371.20,   45.50,  583.00,   48.16,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:57.617,   48.16,   48.16,   85.58,  371.10,   45.40,  592.00,   48.16,  199.80,    0.00,  399.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:43:58.945,   48.17,   48.17,   83.55,  371.20,   40.70,  588.00,   48.17,  199.80,    0.00,  400.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:00.280,   48.17,   48.16,   81.70,  371.10,   46.50,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:01.614,   48.17,   48.17,   86.33,  371.20,   45.90,  590.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:02.951,   48.16,   48.16,   83.82,  371.10,   41.10,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:04.283,   48.17,   48.17,   82.41,  371.20,   46.60,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:05.614,   48.16,   48.16,   87.25,  371.20,   45.90,  590.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:06.945,   48.17,   48.17,   83.20,  371.20,   39.00,  589.00,   48.17,  199.80,    0.00,  400.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:08.277,   48.17,   48.17,   81.70,  371.10,   45.70,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:09.608,   48.17,   48.17,   88.09,  371.30,   47.60,  586.00,   48.17,  199.80,    0.00,  398.00,   49.90,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:10.944,   48.17,   48.17,   83.16,  371.20,   41.80,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:12.273,   48.17,   48.17,   81.83,  371.10,   45.70,  586.00,   48.17,  199.80,    0.00,  398.00,   50.00,  956.00,   37.00,    2.23,  -11.50,   32.00
 15:44:13.608,   48.17,   48.17,   87.78,  371.30,   45.30,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:14.938,   48.17,   48.17,   83.73,  371.20,   43.80,  590.00,   48.17,  199.80,    0.00,  400.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:16.270,   48.16,   48.16,   82.01,  371.10,   45.40,  587.00,   48.17,  199.80,    0.00,  398.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:17.604,   48.16,   48.16,   86.20,  371.20,   45.00,  585.00,   48.17,  199.80,    0.00,  398.00,   50.10,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:18.933,   48.16,   48.17,   84.39,  371.20,   44.60,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:20.261,   48.17,   48.16,   82.71,  371.10,   44.90,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:21.665,   48.17,   48.17,   83.46,  371.20,   43.40,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:23.110,   48.17,   48.17,   85.80,  371.20,   45.80,  592.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:24.445,   48.17,   48.17,   83.60,  371.10,   43.30,  586.00,   48.17,  199.80,    0.00,  399.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:25.780,   48.16,   48.16,   82.45,  371.10,   46.60,  583.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:27.115,   48.16,   48.16,   87.83,  371.30,   47.30,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:28.449,   48.17,   48.17,   83.29,  371.20,   42.40,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:29.779,   48.16,   48.16,   82.58,  371.00,   43.80,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:31.109,   48.17,   48.16,   81.97,  371.10,   45.90,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:32.439,   48.17,   48.16,   87.96,  371.30,   45.20,  584.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:33.773,   48.16,   48.16,   84.52,  371.20,   44.70,  591.00,   48.16,  199.80,    0.00,  399.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:35.107,   48.16,   48.16,   83.90,  371.10,   40.60,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:36.438,   48.17,   48.17,   81.57,  371.10,   45.90,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:37.768,   48.17,   48.17,   84.74,  371.20,   44.90,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:39.105,   48.17,   48.17,   85.89,  371.20,   45.70,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:40.441,   48.16,   48.16,   83.73,  371.10,   41.00,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:41.774,   48.17,   48.17,   82.05,  371.10,   46.00,  586.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:43.104,   48.16,   48.17,   85.84,  371.30,   45.00,  584.00,   48.17,  199.80,    0.00,  398.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:44.439,   48.17,   48.17,   84.83,  371.20,   45.10,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:45.771,   48.17,   48.16,   83.24,  371.10,   42.00,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:47.108,   48.16,   48.17,   81.74,  371.10,   45.90,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
